X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-79.035728,35.932522,2018/10/17 15:04:56+00,3.58,3.95,4.87,6.24,12.66,13.05,12.62,75,50,1008.54,Chapel Hill Public Library,outside,35.932522,-79.035728,39800,-83,,0,138
-79.035728,35.932522,2018/10/17 15:59:36+00,2.67,2.84,3.46,4.65,11.63,12.77,12.58,75,45,1008.89,Chapel Hill Public Library,outside,35.932522,-79.035728,43080,-85,,0,139
-79.035728,35.932522,2018/10/17 16:05:02+00,3.08,2.88,3.4,4.54,11.53,12.75,12.58,75,46,1008.86,Chapel Hill Public Library,outside,35.932522,-79.035728,43400,-81,,0,140
-79.035728,35.932522,2018/10/17 16:58:47+00,2.68,2.7,2.9,3.66,10.6,12.47,12.54,76,42,1008.43,Chapel Hill Public Library,outside,35.932522,-79.035728,46630,-87,,1,141
-79.035728,35.932522,2018/10/17 17:02:47+00,1.84,2.63,2.86,3.6,10.54,12.45,12.53,76,42,1008.34,Chapel Hill Public Library,outside,35.932522,-79.035728,46870,-81,,2,142
-79.035728,35.932522,2018/10/17 17:59:47+00,1.52,2.22,2.59,3.11,9.78,12.21,12.5,79,32,1007.19,Chapel Hill Public Library,outside,35.932522,-79.035728,50290,-83,,0,143
-79.035728,35.932522,2018/10/17 18:05:06+00,0.49,1.75,2.37,2.97,9.68,12.18,12.49,80,30,1007.09,Chapel Hill Public Library,outside,35.932522,-79.035728,50610,-83,,0,144
-79.035728,35.932522,2018/10/17 18:58:46+00,0.51,0.74,1.17,1.9,8.77,11.87,12.45,82,27,1006.51,Chapel Hill Public Library,outside,35.932522,-79.035728,53830,-88,,1,145
-79.035728,35.932522,2018/10/17 19:03:11+00,1,0.77,1.14,1.85,8.7,11.85,12.45,82,28,1006.35,Chapel Hill Public Library,outside,35.932522,-79.035728,54094,-84,,2,146
-79.035728,35.932522,2018/10/17 19:59:54+00,0.95,0.83,0.93,1.38,7.9,11.56,12.4,80,33,1006.27,Chapel Hill Public Library,outside,35.932522,-79.035728,57481,-83,,0,147
-79.035728,35.932522,2018/10/17 20:05:06+00,0.57,0.76,0.9,1.34,7.84,11.53,12.4,79,37,1006.33,Chapel Hill Public Library,outside,35.932522,-79.035728,57810,-82,,0,148
-79.035728,35.932522,2018/10/17 20:59:45+00,0.43,0.49,0.65,0.99,7.19,11.28,12.36,76,37,1005.32,Chapel Hill Public Library,outside,35.932522,-79.035728,2831,-81,,0,149
-79.035728,35.932522,2018/10/17 21:04:50+00,0.85,0.57,0.65,0.98,7.12,11.25,12.35,77,36,1006.55,Chapel Hill Public Library,outside,35.932522,-79.035728,3150,-84,,0,150
-79.035728,35.932522,2018/10/17 21:56:01+00,0.92,0.85,0.77,0.93,6.69,11.07,12.32,70,43,1003.16,Chapel Hill Public Library,outside,35.932522,-79.035728,1081,-81,,4,151
-79.035728,35.932522,2018/10/17 22:04:30+00,1,0.86,0.77,0.93,6.67,11.06,12.32,73,44,1006.89,Chapel Hill Public Library,outside,35.932522,-79.035728,1590,-81,,0,152
-79.035728,35.932522,2018/10/17 22:59:10+00,1.73,1.96,1.59,1.37,6.15,10.8,12.28,67,51,1007.44,Chapel Hill Public Library,outside,35.932522,-79.035728,4870,-84,,0,153
-79.035728,35.932522,2018/10/17 23:04:29+00,2.25,1.97,1.63,1.4,6.11,10.78,12.28,67,52,1007.42,Chapel Hill Public Library,outside,35.932522,-79.035728,5110,-84,,0,154
-79.035728,35.932522,2018/10/17 23:58:40+00,2.84,2.9,2.46,2.02,5.74,10.56,12.24,65,59,1008.36,Chapel Hill Public Library,outside,35.932522,-79.035728,8440,-85,,1,155
-79.035728,35.932522,2018/10/18 00:04:10+00,3.37,2.93,2.51,2.07,5.72,10.54,12.24,64,60,1008.36,Chapel Hill Public Library,outside,35.932522,-79.035728,8770,-83,,0,156
-79.035728,35.932522,2018/10/18 00:58:50+00,2.5,2.75,2.68,2.4,5.4,10.32,12.2,66,57,1009.16,Chapel Hill Public Library,outside,35.932522,-79.035728,12050,-88,,1,157
-79.035728,35.932522,2018/10/18 01:04:10+00,2.71,2.82,2.71,2.44,5.37,10.3,12.19,66,55,1009.24,Chapel Hill Public Library,outside,35.932522,-79.035728,12370,-87,,1,158
-79.035728,35.932522,2018/10/18 01:58:50+00,2.57,2.8,2.81,2.64,5.11,10.1,12.16,64,57,1010.13,Chapel Hill Public Library,outside,35.932522,-79.035728,15650,-84,,1,159
-79.035728,35.932522,2018/10/18 02:04:10+00,2.45,2.8,2.81,2.65,5.08,10.08,12.15,63,59,1010.11,Chapel Hill Public Library,outside,35.932522,-79.035728,15970,-81,,1,160
-79.035728,35.932522,2018/10/18 02:58:50+00,2.73,2.69,2.74,2.69,4.83,9.87,12.11,63,59,1010.87,Chapel Hill Public Library,outside,35.932522,-79.035728,19250,-86,,1,161
-79.035728,35.932522,2018/10/18 03:04:10+00,2.76,2.76,2.76,2.7,4.8,9.85,12.11,63,59,1011.07,Chapel Hill Public Library,outside,35.932522,-79.035728,19570,-85,,1,162
-79.035728,35.932522,2018/10/18 03:58:50+00,3.63,2.54,2.53,2.57,4.55,9.65,12.07,63,59,1011.53,Chapel Hill Public Library,outside,35.932522,-79.035728,22850,-84,,1,163
-79.035728,35.932522,2018/10/18 04:04:10+00,2.51,2.57,2.55,2.58,4.53,9.63,12.07,63,58,1011.53,Chapel Hill Public Library,outside,35.932522,-79.035728,23170,-87,,1,164
-79.035728,35.932522,2018/10/18 04:58:50+00,2.28,2.62,2.6,2.59,4.33,9.44,12.03,63,56,1011.7,Chapel Hill Public Library,outside,35.932522,-79.035728,26450,-90,,1,165
-79.035728,35.932522,2018/10/18 05:04:10+00,3,2.66,2.62,2.6,4.31,9.42,12.03,63,55,1011.67,Chapel Hill Public Library,outside,35.932522,-79.035728,26770,-91,,0,166
-79.035728,35.932522,2018/10/18 06:00:03+00,3.63,2.73,2.74,2.69,4.15,9.23,11.99,62,56,1012.02,Chapel Hill Public Library,outside,35.932522,-79.035728,100,-81,,0,167
-79.035728,35.932522,2018/10/18 06:04:03+00,2.85,2.79,2.76,2.7,4.14,9.22,11.99,61,56,1012.05,Chapel Hill Public Library,outside,35.932522,-79.035728,340,-81,,1,168
-79.035728,35.932522,2018/10/18 07:00:03+00,3.24,3.11,3.01,2.9,4.02,9.04,11.95,59,61,1012.23,Chapel Hill Public Library,outside,35.932522,-79.035728,3700,-83,,0,169
-79.035728,35.932522,2018/10/18 07:04:03+00,3.05,3.16,3.04,2.92,4.01,9.03,11.95,59,61,1012.47,Chapel Hill Public Library,outside,35.932522,-79.035728,3940,-82,,1,170
-79.035728,35.932522,2018/10/18 07:58:43+00,3.28,3.26,3.19,3.07,3.93,8.87,11.91,61,57,1012.96,Chapel Hill Public Library,outside,35.932522,-79.035728,7220,-81,,1,171
-79.035728,35.932522,2018/10/18 08:04:03+00,3.37,3.29,3.21,3.09,3.92,8.85,11.91,59,57,1012.91,Chapel Hill Public Library,outside,35.932522,-79.035728,7540,-82,,1,172
-79.035728,35.932522,2018/10/18 08:58:44+00,2.95,3.23,3.26,3.19,3.86,8.7,11.87,60,56,1013.7,Chapel Hill Public Library,outside,35.932522,-79.035728,10820,-81,,1,173
-79.035728,35.932522,2018/10/18 09:04:04+00,2.83,3.14,3.23,3.18,3.85,8.68,11.87,58,57,1013.76,Chapel Hill Public Library,outside,35.932522,-79.035728,11140,-83,,1,174
-79.035728,35.932522,2018/10/18 09:58:44+00,2.8,3.03,3.11,3.13,3.77,8.52,11.84,60,54,1014.3,Chapel Hill Public Library,outside,35.932522,-79.035728,14420,-84,,1,175
-79.035728,35.932522,2018/10/18 10:04:11+00,3.33,3.12,3.13,3.14,3.76,8.51,11.83,59,54,1014.37,Chapel Hill Public Library,outside,35.932522,-79.035728,14740,-87,,0,176
-79.035728,35.932522,2018/10/18 10:58:44+00,3.26,2.96,3.01,3.06,3.68,8.35,11.8,58,54,1015.21,Chapel Hill Public Library,outside,35.932522,-79.035728,18020,-82,,1,177
-79.035728,35.932522,2018/10/18 11:04:11+00,3.03,2.95,3,3.05,3.67,8.34,11.79,59,54,1015.43,Chapel Hill Public Library,outside,35.932522,-79.035728,18340,-83,,1,178
-79.035728,35.932522,2018/10/18 12:00:04+00,3.19,2.87,2.93,2.98,3.58,8.18,11.76,60,53,1016.14,Chapel Hill Public Library,outside,35.932522,-79.035728,21700,-86,,0,179
-79.035728,35.932522,2018/10/18 12:04:04+00,3,2.83,2.9,2.96,3.58,8.17,11.75,60,53,1016.24,Chapel Hill Public Library,outside,35.932522,-79.035728,21940,-89,,1,180
-79.035728,35.932522,2018/10/18 12:57:00+00,3.17,2.84,2.84,2.89,3.5,8.04,11.72,63,47,1016.99,Chapel Hill Public Library,outside,35.932522,-79.035728,25110,-85,,3,181
-79.035728,35.932522,2018/10/18 12:57:00+00,3.17,2.84,2.84,2.89,3.5,8.04,11.72,63,47,1016.99,Chapel Hill Public Library,outside,35.932522,-79.035728,25110,-85,,8,182
-79.035728,35.932522,2018/10/18 13:58:30+00,3.27,3.26,3.14,3.06,3.48,7.92,11.69,65,43,1017.77,Chapel Hill Public Library,outside,35.932522,-79.035728,3530,-82,,1,183
-79.035728,35.932522,2018/10/18 14:03:56+00,3.8,3.34,3.18,3.08,3.48,7.91,11.69,63,42,1017.16,Chapel Hill Public Library,outside,35.932522,-79.035728,3860,-79,,1,184
-79.035728,35.932522,2018/10/18 14:59:39+00,4.45,4.24,3.83,3.52,3.53,7.81,11.66,65,41,1017.94,Chapel Hill Public Library,outside,35.932522,-79.035728,7200,-82,,0,185
-79.035728,35.932522,2018/10/18 15:04:56+00,3.93,4.28,3.88,3.57,3.54,7.8,11.66,66,39,1017.91,Chapel Hill Public Library,outside,35.932522,-79.035728,7520,-85,,0,186
-79.035728,35.932522,2018/10/18 15:59:30+00,5.6,4.95,4.55,4.12,3.65,7.73,11.63,67,39,1017.78,Chapel Hill Public Library,outside,35.932522,-79.035728,10790,-85,,0,187
-79.035728,35.932522,2018/10/18 16:03:35+00,4.31,4.91,4.56,4.14,3.66,7.72,11.63,66,38,1017.86,Chapel Hill Public Library,outside,35.932522,-79.035728,11031,-81,,1,188
-79.035728,35.932522,2018/10/18 16:59:21+00,4.29,4.87,4.82,4.51,3.78,7.65,11.61,69,35,1017.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2910,-93,,0,189
-79.035728,35.932522,2018/10/18 17:04:47+00,5.33,5.04,4.88,4.56,3.8,7.65,11.6,68,35,1017.15,Chapel Hill Public Library,outside,35.932522,-79.035728,3230,-91,,0,190
-79.035728,35.932522,2018/10/18 17:58:40+00,4.15,4.61,4.77,4.64,3.89,7.57,11.58,70,33,1016.29,Chapel Hill Public Library,outside,35.932522,-79.035728,6470,-90,,1,191
-79.035728,35.932522,2018/10/18 18:04:00+00,4.13,4.29,4.63,4.58,3.89,7.56,11.58,71,32,1016.35,Chapel Hill Public Library,outside,35.932522,-79.035728,6790,-88,,1,192
-79.035728,35.932522,2018/10/18 18:55:21+00,4.54,4.42,4.42,4.45,3.93,7.48,11.55,70,35,1015.78,Chapel Hill Public Library,outside,35.932522,-79.035728,9870,-89,,4,193
-79.035728,35.932522,2018/10/18 19:04:51+00,5.48,4.59,4.48,4.48,3.94,7.47,11.55,70,35,1015.61,Chapel Hill Public Library,outside,35.932522,-79.035728,10440,-90,,0,194
-79.035728,35.932522,2018/10/18 19:59:11+00,4.21,4.79,4.74,4.65,4.03,7.41,11.52,71,35,1015.26,Chapel Hill Public Library,outside,35.932522,-79.035728,13700,-89,,0,195
-79.035728,35.932522,2018/10/18 20:04:30+00,5.21,4.84,4.77,4.67,4.04,7.4,11.52,71,34,1015.29,Chapel Hill Public Library,outside,35.932522,-79.035728,14020,-89,,0,196
-79.035728,35.932522,2018/10/18 20:59:17+00,6.81,5.38,5.12,4.93,4.15,7.34,11.5,70,36,1015.16,Chapel Hill Public Library,outside,35.932522,-79.035728,17301,-87,,0,197
-79.035728,35.932522,2018/10/18 21:04:30+00,5.03,5.29,5.12,4.94,4.16,7.33,11.49,70,35,1015.19,Chapel Hill Public Library,outside,35.932522,-79.035728,17620,-90,,0,198
-79.035728,35.932522,2018/10/18 21:58:52+00,5,4.92,5.01,4.96,4.25,7.27,11.47,68,42,1015.3,Chapel Hill Public Library,outside,35.932522,-79.035728,20880,-91,,1,199
-79.035728,35.932522,2018/10/18 22:04:10+00,5.17,5.05,5.05,4.98,4.26,7.27,11.47,68,43,1015.39,Chapel Hill Public Library,outside,35.932522,-79.035728,21200,-91,,1,200
-79.035728,35.932522,2018/10/18 22:58:51+00,6.87,7.01,6.32,5.79,4.5,7.24,11.45,62,51,1015.85,Chapel Hill Public Library,outside,35.932522,-79.035728,24480,-88,,1,201
-79.035728,35.932522,2018/10/08 13:05:05+00,15.3,14.35,13.94,14.47,17.43,19.86,16.06,82,69,1012.58,Chapel Hill Public Library,outside,35.932522,-79.035728,37540,-89,,0,202
-79.035728,35.932522,2018/10/06 11:59:42+00,17.56,16.44,17.94,21,25.24,20.84,15.08,79,68,1008.91,Chapel Hill Public Library,outside,35.932522,-79.035728,10900,-93,,0,203
-79.035728,35.932522,2018/10/06 12:05:02+00,17.02,16.62,17.81,20.74,25.15,20.83,15.08,79,68,1008.98,Chapel Hill Public Library,outside,35.932522,-79.035728,11220,-90,,0,204
-79.035728,35.932522,2018/10/06 12:59:42+00,16.95,16.5,16.75,18.56,24.2,20.71,15.08,80,68,1009.29,Chapel Hill Public Library,outside,35.932522,-79.035728,14500,-91,,0,205
-79.035728,35.932522,2018/10/06 13:05:02+00,17.12,16.69,16.78,18.46,24.12,20.7,15.08,80,68,1009.24,Chapel Hill Public Library,outside,35.932522,-79.035728,14820,-92,,0,206
-79.035728,35.932522,2018/10/06 13:59:42+00,18.73,17.22,16.79,17.57,23.31,20.58,15.09,80,67,1009.56,Chapel Hill Public Library,outside,35.932522,-79.035728,18100,-93,,0,207
-79.035728,35.932522,2018/10/12 16:40:15+00,8,7.89,6.56,5.89,5.02,6.84,13.09,77,34,997.65,Chapel Hill Public Library,outside,35.932522,-79.035728,220,-87,,24,208
-79.035728,35.932522,2018/10/06 14:05:02+00,20.15,17.74,17.03,17.64,23.26,20.58,15.09,80,66,1009.57,Chapel Hill Public Library,outside,35.932522,-79.035728,18420,-93,,0,209
-79.035728,35.932522,2018/10/06 14:59:32+00,20.75,18.62,17.98,17.94,22.76,20.52,15.1,81,63,1009.05,Chapel Hill Public Library,outside,35.932522,-79.035728,21690,-81,,0,210
-79.035728,35.932522,2018/10/06 15:05:02+00,20.92,18.99,18.17,18.04,22.74,20.51,15.1,83,63,1009.77,Chapel Hill Public Library,outside,35.932522,-79.035728,22020,-84,,0,211
-79.035728,35.932522,2018/10/06 15:58:53+00,19.42,19.43,19.05,18.67,22.38,20.48,15.12,82,62,1009.77,Chapel Hill Public Library,outside,35.932522,-79.035728,25250,-85,,1,212
-79.035728,35.932522,2018/10/06 16:04:12+00,20.77,19.66,19.18,18.76,22.35,20.48,15.12,81,64,1009.79,Chapel Hill Public Library,outside,35.932522,-79.035728,25570,-82,,0,213
-79.035728,35.932522,2018/10/06 16:59:32+00,18.67,20.58,20.34,19.74,22.19,20.49,15.15,83,61,1009.53,Chapel Hill Public Library,outside,35.932522,-79.035728,28890,-88,,0,214
-79.035728,35.932522,2018/10/06 17:05:09+00,19.8,20.46,20.33,19.77,22.17,20.49,15.15,84,61,1009.46,Chapel Hill Public Library,outside,35.932522,-79.035728,29220,-85,,0,215
-79.035728,35.932522,2018/10/06 17:56:57+00,19.44,19.71,20.06,19.84,22,20.48,15.16,85,60,1009.04,Chapel Hill Public Library,outside,35.932522,-79.035728,180,-82,,3,216
-79.035728,35.932522,2018/10/06 18:03:36+00,21.11,19.88,20.09,19.86,21.99,20.48,15.16,86,60,1009.01,Chapel Hill Public Library,outside,35.932522,-79.035728,580,-86,,1,217
-79.035728,35.932522,2018/10/06 18:59:43+00,22.44,20.56,20.36,20.1,21.89,20.48,15.18,87,59,1008.48,Chapel Hill Public Library,outside,35.932522,-79.035728,700,-83,,0,218
-79.035728,35.932522,2018/10/06 19:05:03+00,22.94,20.93,20.52,20.19,21.89,20.48,15.18,87,58,1008.49,Chapel Hill Public Library,outside,35.932522,-79.035728,1020,-87,,0,219
-79.035728,35.932522,2018/10/06 19:59:43+00,21.62,20.69,20.54,20.26,21.86,20.48,15.18,89,55,1008.23,Chapel Hill Public Library,outside,35.932522,-79.035728,180,-88,,0,220
-79.035728,35.932522,2018/10/06 20:05:03+00,21.38,20.81,20.6,20.3,21.85,20.48,15.18,87,56,1008.24,Chapel Hill Public Library,outside,35.932522,-79.035728,500,-88,,0,221
-79.035728,35.932522,2018/10/06 20:59:53+00,20.86,20.98,20.77,20.54,21.73,20.49,15.21,88,55,1007.86,Chapel Hill Public Library,outside,35.932522,-79.035728,3790,-86,,0,222
-79.035728,35.932522,2018/10/06 21:03:53+00,21.07,20.98,20.79,20.56,21.72,20.49,15.21,88,54,1007.57,Chapel Hill Public Library,outside,35.932522,-79.035728,4030,-88,,1,223
-79.035728,35.932522,2018/10/06 21:59:53+00,21.33,21.16,21.05,20.84,21.65,20.51,15.23,86,61,1007.94,Chapel Hill Public Library,outside,35.932522,-79.035728,7390,-89,,0,224
-79.035728,35.932522,2018/10/06 22:03:53+00,20.32,21.04,21.02,20.84,21.65,20.51,15.24,85,62,1007.94,Chapel Hill Public Library,outside,35.932522,-79.035728,7630,-91,,1,225
-79.035728,35.932522,2018/10/06 22:59:53+00,22.22,21.65,21.33,21.09,21.6,20.53,15.26,81,69,1008.27,Chapel Hill Public Library,outside,35.932522,-79.035728,10990,-88,,0,226
-79.035728,35.932522,2018/10/06 23:03:53+00,22.88,21.94,21.46,21.17,21.61,20.54,15.26,82,69,1008.28,Chapel Hill Public Library,outside,35.932522,-79.035728,11230,-87,,1,227
-79.035728,35.932522,2018/10/06 23:59:53+00,24.61,24.63,25.07,23.91,22.19,20.72,15.31,81,67,1008.51,Chapel Hill Public Library,outside,35.932522,-79.035728,14590,-89,,0,228
-79.035728,35.932522,2018/10/07 00:03:54+00,25.22,24.58,25.01,23.94,22.21,20.73,15.31,80,68,1008.53,Chapel Hill Public Library,outside,35.932522,-79.035728,14830,-86,,1,229
-79.035728,35.932522,2018/10/07 00:59:54+00,25.48,24.87,24.84,24.35,22.49,20.84,15.35,79,72,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,18190,-88,,0,230
-79.035728,35.932522,2018/10/07 01:03:54+00,23.31,24.47,24.7,24.31,22.49,20.85,15.36,78,72,1009.26,Chapel Hill Public Library,outside,35.932522,-79.035728,18430,-87,,1,231
-79.035728,35.932522,2018/10/07 01:59:55+00,27.33,26.64,25.73,25.09,22.85,20.98,15.4,78,72,1009.38,Chapel Hill Public Library,outside,35.932522,-79.035728,21790,-85,,0,232
-79.035728,35.932522,2018/10/07 02:03:54+00,25.2,26.54,25.78,25.15,22.88,21,15.4,78,73,1009.48,Chapel Hill Public Library,outside,35.932522,-79.035728,22030,-86,,1,233
-79.035728,35.932522,2018/10/07 02:59:54+00,26.69,26.74,26.73,26.1,23.33,21.17,15.45,79,69,1009.5,Chapel Hill Public Library,outside,35.932522,-79.035728,25390,-90,,0,234
-79.035728,35.932522,2018/10/07 03:03:54+00,25.1,26.64,26.7,26.12,23.36,21.18,15.45,78,70,1009.43,Chapel Hill Public Library,outside,35.932522,-79.035728,25630,-92,,1,235
-79.035728,35.932522,2018/10/07 03:58:34+00,25.76,26.06,26.01,25.92,23.61,21.31,15.49,77,72,1009.25,Chapel Hill Public Library,outside,35.932522,-79.035728,28910,-92,,1,236
-79.035728,35.932522,2018/10/07 04:03:55+00,26.65,26.22,26.07,25.96,23.63,21.32,15.5,77,71,1009.27,Chapel Hill Public Library,outside,35.932522,-79.035728,29230,-89,,1,237
-79.035728,35.932522,2018/10/07 04:59:54+00,24.77,22.97,23.96,24.7,23.63,21.38,15.53,76,70,1009.2,Chapel Hill Public Library,outside,35.932522,-79.035728,32590,-89,,0,238
-79.035728,35.932522,2018/10/07 05:03:54+00,23.9,23.39,24.01,24.69,23.64,21.39,15.53,76,72,1009.32,Chapel Hill Public Library,outside,35.932522,-79.035728,32830,-92,,1,239
-79.035728,35.932522,2018/10/07 05:59:55+00,20.31,22.81,23.41,24,23.62,21.45,15.57,77,69,1009.44,Chapel Hill Public Library,outside,35.932522,-79.035728,36190,-91,,0,240
-79.035728,35.932522,2018/10/07 06:03:55+00,23,22.71,23.32,23.92,23.61,21.45,15.57,77,68,1009.41,Chapel Hill Public Library,outside,35.932522,-79.035728,36430,-92,,1,241
-79.035728,35.932522,2018/10/07 06:59:55+00,20.73,22.71,22.82,23.27,23.5,21.49,15.6,76,68,1009,Chapel Hill Public Library,outside,35.932522,-79.035728,39790,-89,,0,242
-79.035728,35.932522,2018/10/07 07:03:55+00,23.23,22.38,22.69,23.18,23.48,21.48,15.6,77,67,1009.09,Chapel Hill Public Library,outside,35.932522,-79.035728,40030,-90,,1,243
-79.035728,35.932522,2018/10/07 07:59:55+00,23.41,22.26,22.32,22.68,23.34,21.5,15.63,77,66,1009.07,Chapel Hill Public Library,outside,35.932522,-79.035728,43390,-92,,0,244
-79.035728,35.932522,2018/10/07 08:03:55+00,22.51,22.15,22.27,22.64,23.32,21.51,15.63,77,66,1009.12,Chapel Hill Public Library,outside,35.932522,-79.035728,43630,-90,,1,245
-79.035728,35.932522,2018/10/07 08:59:55+00,22.67,22.81,22.82,22.84,23.29,21.55,15.66,76,66,1009.44,Chapel Hill Public Library,outside,35.932522,-79.035728,46990,-88,,0,246
-79.035728,35.932522,2018/10/07 09:03:55+00,23.05,22.83,22.83,22.84,23.29,21.55,15.66,76,67,1009.44,Chapel Hill Public Library,outside,35.932522,-79.035728,47230,-86,,1,247
-79.035728,35.932522,2018/10/07 09:59:04+00,21.17,21.18,22.01,22.39,23.16,21.57,15.69,76,64,1009.93,Chapel Hill Public Library,outside,35.932522,-79.035728,2100,-88,,1,248
-79.035728,35.932522,2018/10/07 10:04:24+00,22.57,21.65,22.07,22.4,23.15,21.57,15.69,75,67,1009.97,Chapel Hill Public Library,outside,35.932522,-79.035728,2420,-90,,0,249
-79.035728,35.932522,2018/10/07 10:59:05+00,21.56,23.23,23.1,22.9,23.18,21.62,15.72,75,69,1010.06,Chapel Hill Public Library,outside,35.932522,-79.035728,5700,-88,,0,250
-79.035728,35.932522,2018/10/07 11:04:25+00,24.12,23.3,23.13,22.93,23.18,21.63,15.73,75,69,1010.07,Chapel Hill Public Library,outside,35.932522,-79.035728,6020,-93,,0,251
-79.035728,35.932522,2018/10/07 11:59:05+00,23.93,22.78,22.68,22.7,23.1,21.65,15.75,76,67,1010.38,Chapel Hill Public Library,outside,35.932522,-79.035728,9300,-88,,0,252
-79.035728,35.932522,2018/10/07 12:04:25+00,24.79,23.23,22.87,22.79,23.11,21.66,15.76,76,67,1010.41,Chapel Hill Public Library,outside,35.932522,-79.035728,9620,-89,,0,253
-79.035728,35.932522,2018/10/07 12:59:05+00,26.79,25.52,24.48,23.82,23.28,21.74,15.79,82,64,1010.9,Chapel Hill Public Library,outside,35.932522,-79.035728,12900,-92,,0,254
-79.035728,35.932522,2018/10/07 13:04:25+00,25.05,25.47,24.6,23.93,23.31,21.75,15.8,82,63,1010.93,Chapel Hill Public Library,outside,35.932522,-79.035728,13220,-90,,0,255
-79.035728,35.932522,2018/10/07 13:59:05+00,23.56,24.15,24.65,24.38,23.49,21.84,15.83,87,57,1011.11,Chapel Hill Public Library,outside,35.932522,-79.035728,16500,-92,,1,256
-79.035728,35.932522,2018/10/07 14:04:25+00,24.21,24.08,24.55,24.35,23.49,21.85,15.84,87,57,1011.12,Chapel Hill Public Library,outside,35.932522,-79.035728,16820,-89,,0,257
-79.035728,35.932522,2018/10/07 14:59:28+00,21.52,22.77,23.28,23.62,23.43,21.88,15.86,90,52,1011.12,Chapel Hill Public Library,outside,35.932522,-79.035728,2420,-86,,0,258
-79.035728,35.932522,2018/10/07 15:04:48+00,22.43,22.57,23.14,23.52,23.41,21.88,15.87,89,53,1011.11,Chapel Hill Public Library,outside,35.932522,-79.035728,2740,-86,,0,259
-79.035728,35.932522,2018/10/07 15:53:18+00,20.74,21.67,22.28,22.85,23.29,21.88,15.89,93,48,1010.99,Chapel Hill Public Library,outside,35.932522,-79.035728,5650,-87,,6,260
-79.035728,35.932522,2018/10/07 16:04:33+00,20.21,21.58,22.19,22.77,23.27,21.88,15.89,92,48,1010.79,Chapel Hill Public Library,outside,35.932522,-79.035728,260,-91,,0,261
-79.035728,35.932522,2018/10/07 16:59:04+00,20.15,20.17,20.59,21.46,22.95,21.83,15.9,93,47,1010.66,Chapel Hill Public Library,outside,35.932522,-79.035728,3530,-94,,1,262
-79.035728,35.932522,2018/10/07 17:04:33+00,20.74,20.09,20.5,21.36,22.91,21.82,15.91,94,46,1010.44,Chapel Hill Public Library,outside,35.932522,-79.035728,3860,-91,,0,263
-79.035728,35.932522,2018/10/07 17:59:34+00,20.34,18.87,19.35,20.21,22.5,21.75,15.92,96,42,1009.8,Chapel Hill Public Library,outside,35.932522,-79.035728,7160,-90,,0,264
